id,num_contrato,num_estimacion,tipoEstimacion,id_deducion,porcentaje1,importe_deducion,id,nombre_deduccion,porcentaje,fecha,fecha_modificacion
688,SIDUR-ED-16-007.56,3,1,15,0.2,13049.7,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
689,SIDUR-ED-16-007.56,3,1,14,0.2,13049.7,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
690,SIDUR-ED-16-007.56,3,1,13,0.03,1957.45,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
691,SIDUR-ED-16-007.56,3,1,12,0.03,1957.45,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
692,SIDUR-ED-16-007.56,3,1,11,0.03,1957.45,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
693,SIDUR-ED-16-001.47,2,1,15,0.2,26999.57,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
694,SIDUR-ED-16-001.47,2,1,14,0.2,26999.57,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
695,SIDUR-ED-16-001.47,2,1,13,0.03,4049.94,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
696,SIDUR-ED-16-001.47,2,1,12,0.03,4049.94,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
697,SIDUR-ED-16-001.47,2,1,11,0.03,4049.94,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
698,SIDUR-ED-16-006.57,1,1,15,0.2,541.68,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
699,SIDUR-ED-16-006.57,1,1,14,0.2,541.68,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
700,SIDUR-ED-16-006.57,1,1,13,0.03,81.25,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
701,SIDUR-ED-16-006.57,1,1,12,0.03,81.25,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
702,SIDUR-ED-16-006.57,1,1,11,0.03,81.25,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
703,SIDUR-ED-16-006.57,1,1,9,0.1,270.84,9,0.1% ISAF,0.1,12/06/2013,17/10/2018
704,SIDUR-ED-16-006.57,2,1,15,0.2,10307.02,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
705,SIDUR-ED-16-006.57,2,1,14,0.2,10307.02,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
706,SIDUR-ED-16-006.57,2,1,13,0.03,1546.05,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
707,SIDUR-ED-16-006.57,2,1,12,0.03,1546.05,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
708,SIDUR-ED-16-006.57,2,1,11,0.03,1546.05,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
709,SIDUR-ED-16-006.57,2,1,9,0.1,5153.51,9,0.1% ISAF,0.1,12/06/2013,17/10/2018
710,SIDUR-ED-16-011.53,1,1,15,0.2,14196.94,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
711,SIDUR-ED-16-011.53,1,1,14,0.2,14196.94,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
712,SIDUR-ED-16-011.53,1,1,13,0.03,2129.54,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
713,SIDUR-ED-16-011.53,1,1,12,0.03,2129.54,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
714,SIDUR-ED-16-011.53,1,1,11,0.03,2129.54,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
715,SIDUR-PF-15-082.26,3,1,8,0.5,1435.86,8,0.5% INSPECCION Y VIGILANCIA (FEDERAL),0.5,12/06/2013,24/09/2014
716,SIDUR-ED-16-021.78,1,1,15,0.2,631.9,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
717,SIDUR-ED-16-021.78,1,1,14,0.2,631.9,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
718,SIDUR-ED-16-021.78,1,1,13,0.03,94.79,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
719,SIDUR-ED-16-021.78,1,1,12,0.03,94.79,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
720,SIDUR-ED-16-021.78,1,1,11,0.03,94.79,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
721,SIDUR-ED-16-022.82,1,1,15,0.2,1723.85,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
722,SIDUR-ED-16-102.90,2,1,15,0.2,1337.09,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
723,SIDUR-ED-16-102.90,2,1,14,0.2,1337.09,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
724,SIDUR-ED-16-102.90,2,1,13,0.03,200.56,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
725,SIDUR-ED-16-102.90,2,1,12,0.03,200.56,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
726,SIDUR-ED-16-102.90,2,1,11,0.03,200.56,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
727,SIDUR-ED-16-041.140,1,1,15,0.2,1745.13,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
728,SIDUR-ED-16-041.140,1,1,14,0.2,1745.13,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
729,SIDUR-ED-16-041.140,1,1,13,0.03,261.77,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
730,SIDUR-ED-16-041.140,1,1,12,0.03,261.77,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
731,SIDUR-ED-16-041.140,1,1,11,0.03,261.77,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
732,SIDUR-ED-16-042.127,1,1,15,0.2,3627.95,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
733,SIDUR-ED-16-042.127,1,1,14,0.2,3627.95,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
734,SIDUR-ED-16-042.127,1,1,13,0.03,544.19,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
735,SIDUR-ED-16-042.127,1,1,12,0.03,544.19,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
736,SIDUR-ED-16-042.127,1,1,11,0.03,544.19,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
737,SIDUR-ED-16-061.69,1,1,14,0.2,615.08,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
738,SIDUR-ED-16-061.69,1,1,13,0.03,92.26,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
739,SIDUR-ED-16-061.69,1,1,12,0.03,92.26,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
740,SIDUR-ED-16-061.69,1,1,11,0.03,92.26,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
741,SIDUR-ED-16-103.104,2,1,14,0.2,700.43,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
742,SIDUR-ED-16-103.104,2,1,13,0.03,105.06,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
743,SIDUR-ED-16-103.104,2,1,12,0.03,105.06,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
744,SIDUR-ED-16-103.104,2,1,11,0.03,105.06,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
745,SIDUR-ED-16-132.118,1,1,14,0.2,482.06,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
746,SIDUR-ED-16-132.118,1,1,13,0.03,72.31,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
747,SIDUR-ED-16-132.118,1,1,12,0.03,72.31,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
748,SIDUR-ED-16-132.118,1,1,11,0.03,72.31,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
749,SIDUR-ED-16-184.201,2,1,14,0.2,321.32,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
750,SIDUR-ED-16-184.201,2,1,13,0.03,48.2,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
751,SIDUR-ED-16-184.201,2,1,12,0.03,48.2,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
752,SIDUR-ED-16-184.201,2,1,11,0.03,48.2,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
753,SIDUR-ED-16-185.202,1,1,14,0.2,350.57,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
754,SIDUR-ED-16-185.202,1,1,13,0.03,52.59,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
755,SIDUR-ED-16-185.202,1,1,12,0.03,52.59,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
756,SIDUR-ED-16-185.202,1,1,11,0.03,52.59,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
757,SIDUR-ED-16-185.202,2,1,14,0.2,674.17,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
758,SIDUR-ED-16-185.202,2,1,13,0.03,101.13,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
759,SIDUR-ED-16-185.202,2,1,12,0.03,101.13,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
760,SIDUR-ED-16-185.202,2,1,11,0.03,101.13,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
761,SIDUR-PF-15-085.16,4,1,8,0.5,970.2,8,0.5% INSPECCION Y VIGILANCIA (FEDERAL),0.5,12/06/2013,24/09/2014
762,SIDUR-ED-16-115.155,1,1,14,0.2,172.13,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
763,SIDUR-ED-16-115.155,1,1,13,0.03,25.82,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
764,SIDUR-ED-16-115.155,1,1,12,0.03,25.82,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
765,SIDUR-ED-16-115.155,1,1,11,0.03,25.82,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
766,SIDUR-ED-16-115.155,2,1,14,0.2,171.68,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
767,SIDUR-ED-16-115.155,2,1,13,0.03,25.75,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
768,SIDUR-ED-16-115.155,2,1,12,0.03,25.75,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
769,SIDUR-ED-16-115.155,2,1,11,0.03,25.75,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
774,SIDUR-ED-16-107.106,1,1,14,0.2,702.63,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
775,SIDUR-ED-16-107.106,1,1,13,0.03,105.39,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
776,SIDUR-ED-16-107.106,1,1,12,0.03,105.39,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
777,SIDUR-ED-16-107.106,1,1,11,0.03,105.39,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
778,SIDUR-ED-16-002.45,5,1,15,0.2,6242.46,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
779,SIDUR-ED-16-002.45,5,1,14,0.2,6242.46,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
780,SIDUR-ED-16-002.45,5,1,13,0.03,936.37,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
781,SIDUR-ED-16-002.45,5,1,12,0.03,936.37,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
782,SIDUR-ED-16-002.45,5,1,11,0.03,936.37,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
783,SIDUR-ED-16-190.234,1,1,14,0.2,471.86,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
784,SIDUR-ED-16-190.234,1,1,13,0.03,70.78,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
785,SIDUR-ED-16-190.234,1,1,12,0.03,70.78,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
786,SIDUR-ED-16-190.234,1,1,11,0.03,70.78,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
787,SIDUR-ED-16-176.231,1,1,14,0.2,927.71,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
788,SIDUR-ED-16-176.231,1,1,13,0.03,139.16,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
789,SIDUR-ED-16-176.231,1,1,12,0.03,139.16,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
790,SIDUR-ED-16-176.231,1,1,11,0.03,139.16,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
791,SIDUR-ED-16-172.238,1,1,14,0.2,582.15,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
792,SIDUR-ED-16-172.238,1,1,13,0.03,87.32,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
793,SIDUR-ED-16-172.238,1,1,12,0.03,87.32,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
794,SIDUR-ED-16-172.238,1,1,11,0.03,87.32,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
795,SIDUR-ED-16-109.108,3,1,14,0.2,1134.45,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
796,SIDUR-ED-16-109.108,3,1,13,0.03,170.17,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
797,SIDUR-ED-16-109.108,3,1,12,0.03,170.17,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
798,SIDUR-ED-16-109.108,3,1,11,0.03,170.17,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
799,SIDUR-ED-16-023.83,3,1,9,0.1,11548.29,9,0.1% ISAF,0.1,12/06/2013,17/10/2018
800,SIDUR-ED-16-023.83,3,1,15,0.2,23096.57,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
801,SIDUR-ED-16-023.83,3,1,14,0.2,23096.57,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
802,SIDUR-ED-16-023.83,3,1,13,0.03,3464.49,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
803,SIDUR-ED-16-023.83,3,1,12,0.03,3464.49,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
804,SIDUR-ED-16-023.83,3,1,11,0.03,3464.49,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
805,SIDUR-ED-16-040.67,1,1,15,0.2,168.25,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
806,SIDUR-ED-16-040.67,1,1,14,0.2,168.25,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
807,SIDUR-ED-16-040.67,1,1,13,0.03,25.24,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
808,SIDUR-ED-16-040.67,1,1,12,0.03,25.24,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
809,SIDUR-ED-16-040.67,1,1,11,0.03,25.24,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
810,SIDUR-ED-16-018.61,3,1,14,0.2,23177.3,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
811,SIDUR-ED-16-018.61,3,1,12,0.03,3476.59,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
812,SIDUR-ED-16-018.61,3,1,13,0.03,3476.59,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
813,SIDUR-ED-16-018.61,3,1,11,0.03,3476.59,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
814,SIDUR-ED-16-018.61,3,1,15,0.2,23177.3,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
815,SIDUR-ED-16-018.61,4,1,14,0.2,28883.57,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
816,SIDUR-ED-16-018.61,4,1,12,0.03,4332.54,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
817,SIDUR-ED-16-018.61,4,1,13,0.03,4332.54,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
818,SIDUR-ED-16-018.61,4,1,11,0.03,4332.54,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
819,SIDUR-ED-16-018.61,4,1,15,0.2,28883.57,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
820,SIDUR-ED-16-039.81,1,1,15,0.2,17.67,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
821,SIDUR-ED-16-039.81,1,1,14,0.2,17.67,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
822,SIDUR-ED-16-039.81,1,1,13,0.03,2.65,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
823,SIDUR-ED-16-039.81,1,1,12,0.03,2.65,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
824,SIDUR-ED-16-039.81,1,1,11,0.03,2.65,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
830,SIDUR-ED-16-014.58,4,1,15,0.2,27383.58,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
831,SIDUR-ED-16-103.104,3,1,14,0.2,682.2,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
832,SIDUR-ED-16-103.104,3,1,13,0.03,102.33,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
833,SIDUR-ED-16-103.104,3,1,12,0.03,102.33,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
834,SIDUR-ED-16-103.104,3,1,11,0.03,102.33,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
841,SIDUR-PF-15-092.38,2,1,8,0.5,976.51,8,0.5% INSPECCION Y VIGILANCIA (FEDERAL),0.5,12/06/2013,24/09/2014
842,SIDUR-PF-15-092.38,3,1,8,0.5,619.94,8,0.5% INSPECCION Y VIGILANCIA (FEDERAL),0.5,12/06/2013,24/09/2014
843,SIDUR-PF-15-092.38,4,1,8,0.5,20407.65,8,0.5% INSPECCION Y VIGILANCIA (FEDERAL),0.5,12/06/2013,24/09/2014
