Prog_Id,num_contrato,Prog_Del,Prog_Al,Prog_Monto
11357,SIDUR-PF-17-243.1001,20180901,20180930,5615436.13
11364,SIDUR-ED-17-024.635,20171113,20171212,0
11365,SIDUR-ED-17-024.635,20171213,20180111,0
11366,SIDUR-ED-17-024.635,20180112,20180131,4842456.54
11367,SIDUR-ED-17-024.635,20180201,20180228,5618476.99
11368,SIDUR-ED-17-024.635,20180301,20180331,4866792.87
11369,SIDUR-ED-17-024.635,20180401,20180430,4372894.99
11370,SIDUR-ED-17-024.635,20180501,20180531,4142456.41
11371,SIDUR-ED-17-024.635,20180601,20180617,3079128.91
11372,SIDUR-PF-18-117.1269,20181201,20181206,24073.77
11373,SIDUR-PF-18-143.1454,20180713,20180731,7833.85
11374,SIDUR-PF-18-143.1454,20180801,20180831,12781.55
11375,SIDUR-PF-18-143.1454,20180901,20180930,12369.24
11376,SIDUR-PF-18-143.1454,20181001,20181010,4123.08
11377,SIDUR-PF-18-142.1412,20180713,20180731,6382.77
11378,SIDUR-PF-18-142.1412,20180801,20180831,10413.99
11379,SIDUR-PF-18-142.1412,20180901,20180930,10078.05
11380,SIDUR-PF-18-142.1412,20181001,20181031,10413.99
11381,SIDUR-PF-18-142.1412,20181101,20181130,10078.05
11382,SIDUR-PF-18-142.1412,20181201,20181231,10413.99
11383,SIDUR-PF-18-142.1412,20190101,20190108,2687.48
11384,SIDUR-PF-18-142.1416,20180713,20180731,12672.82
11385,SIDUR-PF-18-142.1416,20180801,20180831,20676.7
11386,SIDUR-PF-18-142.1416,20180901,20180930,20009.72
11387,SIDUR-PF-18-142.1416,20181001,20181031,20676.7
11388,SIDUR-PF-18-142.1416,20181101,20181130,20009.72
11389,SIDUR-PF-18-142.1416,20181201,20181231,20676.7
11390,SIDUR-PF-18-142.1416,20190101,20190108,5335.92
11391,SIDUR-PF-18-144.1428,20180713,20180731,10310
11392,SIDUR-PF-18-144.1428,20180801,20180831,16821.57
11393,SIDUR-PF-18-144.1428,20180901,20180930,16278.94
11394,SIDUR-PF-18-144.1428,20181001,20181031,16821.58
11395,SIDUR-PF-18-144.1428,20181101,20181130,16278.94
11396,SIDUR-PF-18-144.1428,20181201,20181209,4883.69
11397,SIDUR-PF-18-144.1455,20180713,20180731,4700.41
11398,SIDUR-PF-18-144.1455,20180801,20180831,7669.1
11399,SIDUR-PF-18-144.1455,20180901,20180930,7421.71
11400,SIDUR-PF-18-144.1455,20181001,20181031,7669.09
11401,SIDUR-PF-18-144.1455,20181101,20181130,7421.71
11402,SIDUR-PF-18-144.1455,20181201,20181209,2226.51
11403,SIDUR-PF-18-145.1410,20180713,20180731,9778.26
11404,SIDUR-PF-18-145.1410,20180801,20180831,15954
11405,SIDUR-PF-18-145.1410,20180901,20180930,15439.35
11406,SIDUR-PF-18-145.1410,20181001,20181031,15953.99
11407,SIDUR-PF-18-145.1410,20181101,20181130,15439.35
11408,SIDUR-PF-18-145.1410,20181201,20181231,15953.99
11409,SIDUR-PF-18-145.1410,20190101,20190131,15953.99
11410,SIDUR-PF-18-145.1410,20190201,20190228,14410.06
11411,SIDUR-PF-18-145.1410,20190301,20190309,4631.81
11412,SIDUR-PF-18-145.1450,20180713,20180731,6610.12
11413,SIDUR-PF-18-145.1450,20180801,20180831,10784.94
11414,SIDUR-PF-18-145.1450,20180901,20180930,10437.04
11415,SIDUR-PF-18-145.1450,20181001,20181031,10784.94
11416,SIDUR-PF-18-145.1450,20181101,20181130,10437.04
11417,SIDUR-PF-18-145.1450,20181201,20181231,10784.94
11418,SIDUR-PF-18-145.1450,20190101,20190131,10784.94
11419,SIDUR-PF-18-145.1450,20190201,20190228,9741.23
11420,SIDUR-PF-18-145.1450,20190301,20190309,3131.11
11421,SIDUR-PF-18-218.1371,20180910,20180930,55440.41
11422,SIDUR-PF-18-218.1371,20181001,20181031,388476.2
11423,SIDUR-PF-18-218.1371,20181101,20181130,1152269.29
11424,SIDUR-PF-18-218.1371,20181201,20181231,1504364.94
11425,SIDUR-PF-18-218.1371,20190101,20190131,2540520.59
11426,SIDUR-PF-18-218.1371,20190201,20190206,1657771.34
11427,SIDUR-ED-18-210.1363,20180830,20180831,56951.44
11428,SIDUR-ED-18-210.1363,20180901,20180928,1417593.81
11429,SIDUR-ED-18-062.1114,20180609,20180630,253410.94
11430,SIDUR-ED-18-062.1114,20180701,20180731,238534.48
11431,SIDUR-ED-18-062.1114,20180801,20180831,532135.04
11432,SIDUR-ED-18-062.1114,20180901,20180930,186591.22
11433,SIDUR-ED-18-062.1114,20181001,20181006,56280.98
11436,SIDUR-PF-18-179.1492,20180824,20180831,2691.82
11437,SIDUR-PF-18-179.1492,20180901,20180930,8992.7
11438,SIDUR-PF-18-179.1492,20181001,20181031,10349.11
11439,SIDUR-PF-18-179.1492,20181101,20181130,9894.1
11440,SIDUR-PF-18-179.1492,20181201,20181221,6786.25
11441,SIDUR-PF-18-214.1509,20180831,20180831,2710.87
11442,SIDUR-PF-18-214.1509,20180901,20180930,54329.54
11443,SIDUR-PF-18-214.1509,20181001,20181031,62479.1
11444,SIDUR-PF-18-214.1509,20181101,20181130,59760.46
11445,SIDUR-PF-18-214.1509,20181201,20181228,54367.53
11446,SIDUR-PF-18-215.1472,20180824,20180831,2242
11447,SIDUR-PF-18-215.1472,20180901,20180930,7483.51
11448,SIDUR-PF-18-215.1472,20181001,20181022,6006.75
11458,SIDUR-ED-16-017.62,20170201,20170220,7384408.99
11459,SIDUR-ED-18-022.1039,20180917,20180930,418998.21
11460,SIDUR-ED-18-022.1039,20181001,20181001,4000.6
11461,SIDUR-ED-18-209.1146,20180823,20180831,665324.57
11462,SIDUR-ED-18-209.1146,20180901,20180921,970270.81
11463,SIDUR-PF-18-074.1272,20180523,20180531,0
11464,SIDUR-PF-18-074.1272,20180601,20180630,0
11465,SIDUR-PF-18-074.1272,20180701,20180731,0
11466,SIDUR-PF-18-074.1272,20180801,20180831,0
11467,SIDUR-PF-18-074.1272,20180901,20180930,612747.69
11468,SIDUR-PF-18-074.1272,20181001,20181031,1950050.06
11469,SIDUR-PF-18-074.1272,20181101,20181130,2224605.67
11470,SIDUR-PF-18-074.1272,20181201,20181218,1394361.4
11471,SIDUR-PF-18-074.1291,20180523,20180531,100567.1
11472,SIDUR-PF-18-074.1291,20180601,20180630,851823.41
11473,SIDUR-PF-18-074.1291,20180701,20180731,1746735.75
11474,SIDUR-PF-18-074.1291,20180801,20180831,2526554.19
11475,SIDUR-PF-18-074.1291,20180901,20180930,0
11476,SIDUR-PF-18-074.1291,20181001,20181031,0
11477,SIDUR-PF-18-074.1291,20181101,20181130,0
11478,SIDUR-PF-18-074.1291,20181201,20181218,0
11479,SIDUR-PF-18-074.1302,20180523,20180531,0
11480,SIDUR-PF-18-074.1302,20180601,20180630,0
11481,SIDUR-PF-18-074.1302,20180701,20180731,681218.27
11482,SIDUR-PF-18-074.1302,20180801,20180831,1924339.32
11483,SIDUR-PF-18-074.1302,20180901,20180930,1799646.98
11484,SIDUR-PF-18-074.1302,20181001,20181031,2597133.99
11485,SIDUR-PF-18-074.1302,20181101,20181130,0
11486,SIDUR-PF-18-074.1302,20181201,20181218,0
11490,SIDUR-PF-18-226.1521,20180910,20180930,41840.08
11491,SIDUR-PF-18-226.1521,20181001,20181031,59771.55
11492,SIDUR-PF-18-226.1521,20181101,20181130,59771.55
11493,SIDUR-PF-18-226.1521,20181201,20181231,59771.55
11494,SIDUR-PF-18-226.1521,20190101,20190107,17931.47
11495,SIDUR-ED-18-004.1057,20180720,20180731,17401.61
11496,SIDUR-ED-18-004.1057,20180801,20180831,195688.55
11497,SIDUR-ED-18-004.1057,20180901,20180902,909.84
11498,SIDUR-ED-18-004.1111,20180720,20180731,139489.84
11499,SIDUR-ED-18-004.1111,20180801,20180831,11500.2
11500,SIDUR-ED-18-004.1111,20180901,20180902,0
11502,SIDUR-ED-17-117.770,20180801,20180831,3169793.11
11503,SIDUR-ED-17-117.770,20180901,20180914,1394709.01
11504,SIDUR-ED-18-224.1247,20181001,20181031,66228
11505,SIDUR-ED-18-224.1247,20181101,20181130,22216
11506,SIDUR-ED-18-224.1247,20181201,20181231,22216
11507,SIDUR-ED-18-224.1247,20190101,20190131,35022
11508,SIDUR-ED-18-224.1247,20190201,20190227,42745.59
11509,SIDUR-PF-17-227.987,20180306,20180331,2068276.6
11510,SIDUR-PF-17-227.987,20180401,20180430,2485761.93
11511,SIDUR-PF-17-227.987,20180501,20180531,6137142.49
11512,SIDUR-PF-17-227.987,20180601,20180630,5768913.87
11513,SIDUR-PF-17-227.987,20180701,20180731,6612404.17
11514,SIDUR-PF-17-227.987,20180801,20180831,7327671.66
11515,SIDUR-PF-17-227.987,20180901,20180930,6913414.22
11516,SIDUR-PF-17-227.987,20181001,20181031,7570600.62
11517,SIDUR-PF-17-227.987,20181101,20181130,7366342.5
11518,SIDUR-PF-17-227.987,20181201,20181231,7441880.85
11519,SIDUR-PF-17-227.987,20190101,20190131,12921729.03
11520,SIDUR-PF-17-227.987,20190201,20190228,18620700.85
11521,SIDUR-PF-17-227.987,20190301,20190331,27337050.96
11522,SIDUR-PF-17-227.987,20190401,20190430,33364743.04
11523,SIDUR-PF-17-227.987,20190501,20190531,38056602.08
11524,SIDUR-PF-17-227.987,20190601,20190630,33951079.46
11525,SIDUR-PF-17-227.987,20190701,20190731,34991525.55
11526,SIDUR-PF-17-227.987,20190801,20190831,28138346.42
11527,SIDUR-PF-17-227.987,20190901,20190930,34112950.33
11528,SIDUR-PF-17-227.987,20191001,20191031,34326827.14
11529,SIDUR-PF-17-227.987,20191101,20191130,29612713.54
11530,SIDUR-PF-17-227.987,20191201,20191231,29487435.03
11531,SIDUR-PF-17-227.987,20200101,20200131,32606715.17
11532,SIDUR-PF-17-227.987,20200201,20200229,27460445.05
11533,SIDUR-PF-17-227.987,20200301,20200331,85968955.62
11534,SIDUR-PF-17-227.987,20200401,20200406,16090329.05
11535,SIDUR-ED-18-225.1534,20181001,20181030,213125.33
11536,SIDUR-PF-18-091.1307,20180607,20180630,64147.26
11537,SIDUR-PF-18-091.1307,20180701,20180731,194967.33
11538,SIDUR-PF-18-091.1307,20180801,20180831,263528.27
11539,SIDUR-PF-18-091.1307,20180901,20180930,460751.62
11540,SIDUR-PF-18-091.1307,20181001,20181031,974855.45
11541,SIDUR-PF-18-091.1307,20181101,20181130,1482669.57
11542,SIDUR-PF-18-091.1307,20181201,20181231,753937.75
11543,SIDUR-PF-18-091.1307,20190101,20190131,148459.42
11544,SIDUR-PF-18-091.1307,20190201,20190201,1216.77
11545,SIDUR-PF-18-091.1320,20180607,20180630,0
11546,SIDUR-PF-18-091.1320,20180701,20180731,129394.4
11547,SIDUR-PF-18-091.1320,20180801,20180831,789501.92
11548,SIDUR-PF-18-091.1320,20180901,20180930,1249812.77
11549,SIDUR-PF-18-091.1320,20181001,20181031,1825529.01
11550,SIDUR-PF-18-091.1320,20181101,20181130,1665733.33
11551,SIDUR-PF-18-091.1320,20181201,20181231,1817201.28
11552,SIDUR-PF-18-091.1320,20190101,20190131,408092.95
11553,SIDUR-PF-18-091.1320,20190201,20190201,10955.47
11554,SIDUR-PF-18-103.1253,20180612,20180630,80102.15
11555,SIDUR-PF-18-103.1253,20180701,20180731,183105.65
11556,SIDUR-PF-18-103.1253,20180801,20180831,381774.68
11557,SIDUR-PF-18-103.1253,20180901,20180930,735268.82
11558,SIDUR-PF-18-103.1253,20181001,20181031,918243.88
11559,SIDUR-PF-18-103.1253,20181101,20181130,477253.19
11560,SIDUR-PF-18-103.1253,20181201,20181231,1045224.16
11561,SIDUR-PF-18-103.1253,20190101,20190131,1008151.48
11563,SIDUR-ED--18-187.1487,20180719,20180725,8589.24
11565,SIDUR-ED--18-187.1487,20180726,20180801,106709.89
11566,SIDUR-ED--18-187.1487,20180802,20180808,158518.79
11567,SIDUR-PF-18-227.1512,20181010,20181031,71927.8
11568,SIDUR-PF-18-227.1512,20181101,20181130,4196797.28
11569,SIDUR-PF-18-227.1512,20181201,20181231,7476184.09
11570,SIDUR-PF-18-227.1512,20190101,20190107,4425639.69
11571,SIDUR-ED-18-234.1515,20181015,20181031,601351.66
11572,SIDUR-ED-18-234.1515,20181101,20181130,410906.24
11573,SIDUR-ED-18-234.1515,20181201,20181231,1449517.55
11574,SIDUR-ED-18-234.1515,20190101,20190131,2636738.56
11575,SIDUR-ED-18-234.1515,20190201,20190228,3380208.29
11576,SIDUR-ED-18-234.1515,20190301,20190331,4738289.26
11577,SIDUR-ED-18-234.1515,20190401,20190412,1382874.21
11578,SIDUR-ED-18-202.1484,20180913,20180930,231806.95
11579,SIDUR-ED-18-202.1484,20181001,20181031,1675786.26
11580,SIDUR-ED-18-202.1484,20181101,20181130,1683334.68
11581,SIDUR-ED-18-202.1484,20181201,20181231,1650564.26
11582,SIDUR-ED-18-202.1484,20190101,20190131,1634333.08
11583,SIDUR-ED-18-202.1484,20190201,20190209,140868.48
11592,SIDUR-ED-17-139.761,20180701,20180731,4721862.59
11593,SIDUR-ED-17-139.761,20180801,20180809,406215.51
11594,SIDUR-ED-17-254.1028,20181101,20181111,578000.87
11597,SIDUR-PF-18-231.1537,20180928,20180930,3773.86
11598,SIDUR-PF-18-231.1537,20181001,20181031,37738.6
11599,SIDUR-PF-18-231.1537,20181101,20181126,33964.74
11600,SIDUR-PF-18-228.1513,20181011,20181031,1021810.77
11601,SIDUR-PF-18-228.1513,20181101,20181130,7548605.24
11602,SIDUR-PF-18-228.1513,20181201,20181231,8530085.02
11603,SIDUR-PF-18-228.1513,20190101,20190108,1437712.29
11604,SIDUR-ED-18-233.1366,20181011,20181031,121837
11605,SIDUR-ED-18-233.1366,20181101,20181109,27826.23
11606,SIDUR-ED-18-035.1083,20181001,20181004,26368.97
11607,SIDUR-PF-18-122.1324,20181001,20181031,653876.62
11608,SIDUR-PF-18-122.1324,20181101,20181130,1019151.93
11609,SIDUR-PF-18-122.1324,20181201,20181207,222645.39
11610,SIDUR-ED-17-210.899,20180801,20180831,289416.17
11611,SIDUR-ED-17-210.899,20180901,20180907,80051.27
11612,SIDUR-ED-17-210.775,20180801,20180831,321517.65
11613,SIDUR-ED-17-210.775,20180901,20180907,88930.42
11614,SIDUR-PF-18-110.1258,20190101,20190122,0
11615,SIDUR-PF-18-110.1289,20190101,20190122,32883.7
11616,SIDUR-PF-18-230.1538,20181102,20181130,411618.39
11618,SIDUR-PF-18-230.1538,20181201,20181214,202905.82
11626,SIDUR-ED-18-257.1518,20181128,20181130,133293.92
11627,SIDUR-ED-18-257.1518,20181201,20181231,2058944.37
11628,SIDUR-ED-18-257.1518,20190101,20190131,544477.47
11629,SIDUR-ED-18-257.1518,20190201,20190225,198560.99
11632,SIDUR-PF-18-229.1511,20181012,20181031,257016.45
11633,SIDUR-PF-18-229.1511,20181101,20181130,859406.61
11634,SIDUR-PF-18-229.1511,20181201,20181231,2328354.7
11635,SIDUR-PF-18-229.1511,20190101,20190109,866170.55
11636,SIDUR-ED-18-252.1543,20181123,20181130,17401.84
11637,SIDUR-ED-18-252.1543,20181201,20181231,1768324.77
11639,SIDUR-ED-18-259.1542,20181129,20181130,44321.47
11640,SIDUR-ED-18-259.1542,20181201,20181231,520777.08
11641,SIDUR-ED-18-259.1542,20190101,20190127,465375.28
11642,SIDUR-ED-18-252.1543,20190101,20190121,383575.65
11643,SIDUR-ED-18-253.1544,20181126,20181130,247421.53
11644,SIDUR-ED-18-253.1544,20181201,20181231,1162874.28
11645,SIDUR-ED-18-253.1544,20190101,20190124,964938.26
11646,SIDUR-PF-18-251.1557,20181101,20181130,100036.05
11647,SIDUR-PF-18-251.1557,20181201,20181230,97955.01
11648,SIDUR-PF-18-232.1470,20180926,20180930,12705.65
11649,SIDUR-PF-18-232.1470,20181001,20181031,45374.34
11650,SIDUR-PF-18-232.1470,20181101,20181130,43559.36
11651,SIDUR-PF-18-232.1470,20181201,20181224,26317.1
11659,SIDUR-ED-18-136.1059,20181001,20181009,162716.3
11660,SIDUR-ED-18-254.1545,20181126,20181130,89969.28
11662,SIDUR-ED-18-254.1545,20181201,20181231,1538790.15
11663,SIDUR-ED-18-254.1545,20190101,20190124,677539.73
11664,SIDUR-ED-18-256.1541,20181127,20181130,128091.38
11665,SIDUR-ED-18-256.1541,20181201,20181231,740523.24
11666,SIDUR-ED-18-256.1541,20190101,20190125,804001.27
11667,SIDUR-ED-17-134.796,20180301,20180320,779144.71
11668,SIDUR-ED-18-255.1539,20181127,20181130,202000.22
11669,SIDUR-ED-18-255.1539,20181201,20181231,1180678.92
11670,SIDUR-ED-18-255.1539,20190101,20190125,1028955.59
11671,SIDUR-ED-18-258.1540,20181129,20181130,77744.72
11672,SIDUR-ED-18-258.1540,20181201,20181231,913500.54
11673,SIDUR-ED-18-258.1540,20190101,20190127,816319.63
11679,SIDUR-PF-18-238.1503,20181018,20181031,52595.46
11680,SIDUR-PF-18-238.1503,20181101,20181130,116704.26
11681,SIDUR-PF-18-238.1503,20181201,20181231,118961.19
11682,SIDUR-PF-18-238.1503,20190101,20190131,118961.19
11683,SIDUR-PF-18-238.1503,20190201,20190228,105190.92
11684,SIDUR-PF-18-238.1503,20190301,20190331,118961.19
11685,SIDUR-PF-18-238.1503,20190401,20190415,54852.39
11686,SIDUR-PF-18-238.1504,20181018,20181031,30909.6
11687,SIDUR-PF-18-238.1504,20181101,20181130,57955.5
11688,SIDUR-PF-18-238.1504,20181201,20181231,57955.5
11689,SIDUR-PF-18-238.1504,20190101,20190131,57955.5
11690,SIDUR-PF-18-238.1504,20190201,20190228,57955.5
11691,SIDUR-PF-18-238.1504,20190301,20190331,57955.5
11692,SIDUR-PF-18-238.1504,20190401,20190415,27045.9
11693,SIDUR-PF-18-121.1342,20181101,20181119,159771.7
11694,SIDUR-PF-18-132.1361,20181201,20181230,1799762.26
11695,SIDUR-PF-18-097.1330,20190201,20190228,0
11696,SIDUR-ED-18-261.1535,20181110,20181118,436900
11697,SIDUR-ED-18-269.1570,20181201,20181215,145745.6
11698,SIDUR-ED-18-275.1574,20181201,20181215,805920.5
11699,SIDUR-ED-18-272.1553,20181129,20181130,82233.82
11700,SIDUR-ED-18-272.1553,20181201,20181222,698985.55
11701,SIDUR-ED-18-284.1547,20181217,20181227,805592.64
11702,SIDUR-ED-18-135.1357,20180915,20180930,373779.29
11703,SIDUR-ED-18-135.1357,20181001,20181031,1423171.48
11704,SIDUR-ED-18-135.1357,20181101,20181130,2168373.86
11705,SIDUR-ED-18-135.1357,20181201,20181231,2109925.22
11706,SIDUR-ED-18-135.1357,20190101,20190131,2733261.35
11707,SIDUR-ED-18-135.1357,20190201,20190228,2117517.59
11708,SIDUR-ED-18-135.1357,20190301,20190331,2786334.1
11709,SIDUR-ED-18-135.1357,20190401,20190430,3045579.65
11710,SIDUR-ED-18-135.1357,20190501,20190512,726610.18
11711,SIDUR-ED-18-271.1571,20181201,20181215,128928.8
11712,SIDUR-ED-18-270.1572,20181201,20181215,140140
11713,SIDUR-ED-18-286.1554,20181214,20181228,1849726.26
11714,SIDUR-PF-18-189.1365,20180821,20180831,162706.42
11715,SIDUR-PF-18-189.1365,20180901,20180930,486653.86
11716,SIDUR-PF-18-189.1365,20181001,20181031,1436592.48
11717,SIDUR-PF-18-189.1365,20181101,20181130,2004550.02
11718,SIDUR-PF-18-189.1365,20181201,20181231,1439511.2
11719,SIDUR-PF-18-189.1365,20190101,20190117,628625.26
11724,SIDUR-PF-18-087.1300,20181101,20181130,627930.17
11726,SIDUR-PF-18-087.1327,20181101,20181130,614297.01
11727,SIDUR-ED-18-288.1565,20181214,20181228,985929.59
11728,SIDUR-ED-18-283.1564,20181204,20181228,530769.96
11729,SIDUR-PF-18-249.1558,20181206,20181231,224096.6
11730,SIDUR-ED-18-260.1519,20181101,20181120,81842.08
11731,SIDUR-ED-18-293.1037,20181219,20181231,307379.04
11732,SIDUR-ED-18-294.1092,20181219,20181231,488931.01
11733,SIDUR-PF-18-220.1497,20181203,20181231,8542526.31
11734,SIDUR-PF-18-220.1497,20190101,20190131,5388132.05
11735,SIDUR-PF-18-220.1497,20190201,20190228,5590587.17
11736,SIDUR-PF-18-220.1497,20190301,20190331,2742125.98
11737,SIDUR-PF-18-220.1497,20190401,20190430,0
11738,SIDUR-PF-18-220.1497,20190501,20190531,0
11739,SIDUR-PF-18-220.1497,20190601,20190630,0
11740,SIDUR-PF-18-220.1497,20190701,20190731,18652.36
11741,SIDUR-PF-17-260.1066,20190201,20190228,760443.93
11742,SIDUR-PF-17-260.1066,20190301,20190331,2291312.98
11743,SIDUR-PF-17-260.1066,20190401,20190421,1533505.17
11744,SIDUR-ED-18-277.1550,20181213,20181227,1018882.19
11745,SIDUR-ED-18-276.1549,20181213,20181227,1146261.09
11746,SIDUR-ED.-18-278.1551,20181213,20181227,1385309.84
11747,SIDUR-ED-18-279.1552,20181213,20181227,1074101.27
11748,SIDUR-ED-18-282.1563,20181130,20181219,770384.03
11749,SIDUR-PF-17-241.986,20181101,20181130,509935.44
11750,SIDUR-PF-18-213.1493,20180817,20180831,22396.21
11751,SIDUR-PF-18-213.1493,20180901,20180930,22396.21
11752,SIDUR-PF-18-213.1493,20181001,20181031,22396.21
11753,SIDUR-PF-18-213.1493,20181101,20181130,20406.5
11754,SIDUR-PF-18-213.1493,20181201,20181231,0
11755,SIDUR-PF-18-213.1493,20190101,20190113,0
11756,SIDUR-ED-17-248.1065,20181101,20181130,3790547.84
11757,SIDUR-ED-17-248.1065,20181201,20181211,1065765.12
11760,SIDUR-ED-18-265.1514,20181204,20181231,316402.45
11761,SIDUR-ED-18-265.1514,20190101,20190131,772283.57
11762,SIDUR-ED-18-265.1514,20190201,20190201,77118.48
11765,SIDUR-ED-18-273.1528,20181205,20181225,362766.71
11766,SIDUR-ED-18-186.1546,20181022,20181031,66037.19
11767,SIDUR-ED-18-186.1546,20181101,20181107,42729.66
11776,SIDUR-ED-18-295.1580,20181219,20181231,25000
11777,SIDUR-ED-18-295.1580,20190101,20190131,211246
11778,SIDUR-ED-18-295.1580,20190201,20190216,9423.89
11779,SIDUR-ED-17-247.1032,20180801,20180829,649706.47
11789,SIDUR-PF-18-223.1498,20181115,20181130,591762.65
11790,SIDUR-PF-18-223.1498,20181201,20181231,1278907.31
11791,SIDUR-PF-18-223.1498,20190101,20190131,2023439.38
11792,SIDUR-PF-18-223.1498,20190201,20190228,1625557.28
11793,SIDUR-PF-18-223.1498,20190301,20190331,1633853.24
11794,SIDUR-PF-18-223.1498,20190401,20190430,1606195.19
11795,SIDUR-PF-18-223.1498,20190501,20190531,2335159.23
11796,SIDUR-PF-18-223.1498,20190601,20190630,4497292.01
11797,SIDUR-ED-18-009.1140,20181001,20181021,1865058.43
11802,SIDUR-PF-18-201.1374,20180825,20180923,765623.04
11803,SIDUR-PF-18-201.1374,20180924,20181023,860496.88
11804,SIDUR-PF-18-201.1374,20181024,20181122,1641019.65
11805,SIDUR-PF-18-201.1374,20181123,20181222,4687569.82
11806,SIDUR-PF-18-124.1344,20190117,20190216,0
11807,SIDUR-PF-18-208.1477,20180827,20180831,516087.54
11808,SIDUR-PF-18-208.1477,20180901,20180930,2689460.48
11809,SIDUR-PF-18-208.1477,20181001,20181031,3353424.26
11810,SIDUR-PF-18-208.1477,20181101,20181130,4276337.48
11811,SIDUR-PF-18-208.1477,20181201,20181231,2853121.69
11812,SIDUR-PF-18-208.1477,20190101,20190123,2578283.23
11817,SIDUR-ED-18-082.1348,20190201,20190228,55065.84
11818,SIDUR-ED-18-082.1348,20190301,20190331,132464.75
11819,SIDUR-ED-18-242.1529,20181024,20181031,233879.6
11820,SIDUR-ED-18-242.1529,20181101,20181130,977000.53
11821,SIDUR-ED-18-242.1529,20181201,20181222,1191867.49
11822,SIDUR-ED-17-253.1035,20180620,20180630,206315.84
11823,SIDUR-ED-17-253.1035,20180701,20180731,945488.72
11824,SIDUR-ED-17-253.1035,20180801,20180831,1283502.95
11825,SIDUR-ED-17-253.1035,20180901,20180930,1331132.18
11826,SIDUR-ED-17-253.1035,20181001,20181031,867989.72
11827,SIDUR-ED-17-253.1035,20181101,20181116,356363.71
11828,SIDUR-PF-18-241.1506,20181117,20181130,17552.5
11829,SIDUR-PF-18-241.1506,20181201,20181231,43861.32
11830,SIDUR-PF-18-241.1506,20190101,20190131,48684.93
11831,SIDUR-PF-18-241.1506,20190201,20190228,59577.02
11832,SIDUR-PF-18-241.1506,20190301,20190331,86606.86
11833,SIDUR-PF-18-241.1506,20190401,20190430,0
11834,SIDUR-PF-18-241.1506,20190501,20190531,0
11835,SIDUR-PF-18-241.1506,20190601,20190630,0
11836,SIDUR-PF-18-241.1506,20190701,20190731,10587
11837,SIDUR-PF-18-241.1505,20181117,20181130,35547.93
11838,SIDUR-PF-18-241.1505,20181201,20181231,80034.98
11839,SIDUR-PF-18-241.1505,20190101,20190131,87046.98
11840,SIDUR-PF-18-241.1505,20190201,20190228,99732.31
11841,SIDUR-PF-18-241.1505,20190301,20190331,111834.08
11842,SIDUR-PF-18-241.1505,20190401,20190430,0
11843,SIDUR-PF-18-241.1505,20190501,20190531,0
11844,SIDUR-PF-18-241.1505,20190601,20190630,0
11845,SIDUR-PF-18-241.1505,20190701,20190731,11713.23
11846,SIDUR-ED-18-266.1548,20190112,20190131,413132.08
11847,SIDUR-ED-18-266.1548,20190201,20190228,1416037
11848,SIDUR-ED-18-266.1548,20190301,20190331,1102355.13
11849,SIDUR-ED-18-266.1548,20190401,20190430,3759464.09
11853,SIDUR-PF-18-248.1507,20181112,20181130,67498.92
11854,SIDUR-PF-18-248.1507,20181201,20181231,116248.14
11855,SIDUR-PF-18-248.1507,20190101,20190131,116248.14
11856,SIDUR-PF-18-248.1507,20190201,20190228,93045.96
11857,SIDUR-PF-18-248.1507,20190301,20190331,66375.02
11858,SIDUR-PF-18-248.1507,20190401,20190430,46332.6
11860,SIDUR-PF-18-248.1507,20190501,20190531,47877.02
11861,SIDUR-PF-18-248.1507,20190601,20190609,15444.2
11862,SIDUR-PF-18-248.1508,20181112,20181130,68733.18
11863,SIDUR-PF-18-248.1508,20181201,20181231,118373.81
11864,SIDUR-PF-18-248.1508,20190101,20190131,42003.61
11865,SIDUR-PF-18-248.1508,20190201,20190228,0
11866,SIDUR-PF-18-248.1508,20190301,20190331,0
11867,SIDUR-PF-18-248.1508,20190401,20190430,0
11868,SIDUR-PF-18-248.1508,20190501,20190531,0
11869,SIDUR-PF-18-248.1508,20190601,20190609,0
11876,SIDUR-PF-18-285.1525,20181213,20181231,46796.53
11877,SIDUR-PF-18-285.1525,20190101,20190131,61573.95
11878,SIDUR-PF-18-285.1525,20190201,20190228,54185.06
11879,SIDUR-PF-18-285.1525,20190301,20190331,57879.51
11880,SIDUR-PF-18-285.1525,20190401,20190430,59110.97
11881,SIDUR-PF-18-285.1525,20190501,20190531,48455.4
11882,SIDUR-PF-18-285.1524,20181213,20181231,90839.78
11883,SIDUR-PF-18-285.1524,20190101,20190131,119526.03
11884,SIDUR-PF-18-285.1524,20190201,20190228,105182.9
11885,SIDUR-PF-18-285.1524,20190301,20190331,112354.47
11886,SIDUR-PF-18-285.1524,20190401,20190430,114745
11887,SIDUR-PF-18-285.1524,20190501,20190531,109740.8
11891,SIDUR-ED-16-186.205,20161201,20161231,200108.72
11892,SIDUR-ED-16-186.205,20170101,20170131,203318.15
11893,SIDUR-ED-16-186.205,20170201,20170202,13117.3
11894,SIDUR-ED-18-297.1583,20190323,20190331,93073.16
11919,SIDUR-ED-18-291.1369,20181226,20181231,352661.33
11920,SIDUR-ED-18-291.1369,20190101,20190131,441937.04
11921,SIDUR-ED-18-291.1369,20190201,20190223,395402.02
11925,SIDUR-ED-18-262.1536,20181110,20181130,693920.78
